dateraw,cp_flag,exdateraw,tauday,x,s,tr,money,oprice,volume,iv,deltachk
26Jan2026,C,15Jan2027,354,65.0,73.80999755859375,0.0379,-7.088102675982033,12.9,77.0,0.3078682495117187,0.7555498915725096
26Jan2026,C,15Jan2027,354,70.0,73.80999755859375,0.0379,-7.013994703828311,10.3,2.0,0.3145820495605468,0.6717036885972196
26Jan2026,C,15Jan2027,354,72.5,73.80999755859375,0.0379,-6.978903384017041,8.6,2.0,0.2902292657470703,0.6308735457787951
26Jan2026,C,15Jan2027,354,75.0,73.80999755859375,0.0379,-6.94500183234136,7.3,24.0,0.2802806347656249,0.5844289982379951
26Jan2026,C,15Jan2027,354,77.5,73.80999755859375,0.0379,-6.912212009518369,6.050000000000002,28.0,0.273322696533203,0.5358201950941406
26Jan2026,C,15Jan2027,354,80.0,73.80999755859375,0.0379,-6.880463311203789,5.15,18.0,0.2727733856201171,0.4885765360246932
26Jan2026,C,15Jan2027,354,85.0,73.80999755859375,0.0379,-6.819838689387353,3.65,25.0,0.2639233764648437,0.3929235352102793
26Jan2026,C,15Jan2027,354,92.5,73.80999755859375,0.0379,-6.735281301359291,1.95,2.0,0.2601392346191406,0.2711059088002902
26Jan2026,P,06Feb2026,11,60.0,73.80999755859375,0.0379,-7.116559272544459,0.025,19.0,0.507817421875,-0.0080462278595305
26Jan2026,P,06Feb2026,11,69.0,73.80999755859375,0.0379,-6.976797330169299,0.1749999999999999,6.0,0.3193427441406249,-0.1031376012323654
26Jan2026,P,06Feb2026,11,70.0,73.80999755859375,0.0379,-6.9624085927172,0.3,2.0,0.317389638671875,-0.1562075241001753
26Jan2026,P,06Feb2026,11,72.0,73.80999755859375,0.0379,-6.934237715750504,0.55,21.0,0.2485426708984375,-0.2664861818929922
26Jan2026,P,06Feb2026,11,73.0,73.80999755859375,0.0379,-6.920444393618168,0.9000000000000001,13.0,0.2670971728515625,-0.3875161394365101
26Jan2026,P,06Feb2026,11,74.0,73.80999755859375,0.0379,-6.906838741562389,1.3249999999999995,52.0,0.252937158203125,-0.5042216734394172
26Jan2026,P,06Feb2026,11,75.0,73.80999755859375,0.0379,-6.893415721230249,1.9,2.0,0.2553785400390626,-0.6227956811716567
26Jan2026,P,13Feb2026,18,68.0,73.80999755859375,0.0379,-6.99244890736823,0.5,1.0,0.3999083447265625,-0.1614192472212422
26Jan2026,P,13Feb2026,18,70.0,73.80999755859375,0.0379,-6.9634613704949775,0.675,1.0,0.3266668896484375,-0.2139985435429279
26Jan2026,P,13Feb2026,18,71.0,73.80999755859375,0.0379,-6.949276735503021,0.925,47.0,0.3210517114257812,-0.2721662490007056
26Jan2026,P,13Feb2026,18,72.0,73.80999755859375,0.0379,-6.9352904935282815,1.2000000000000002,11.0,0.3137275659179687,-0.3379620557617855
26Jan2026,P,13Feb2026,18,73.0,73.80999755859375,0.0379,-6.921497171395946,1.625,64.0,0.3188544677734374,-0.413854676024399
26Jan2026,P,20Feb2026,25,60.0,73.80999755859375,0.0379,-7.118664828100014,0.125,92.0,0.485356708984375,-0.0431961071959299
26Jan2026,P,20Feb2026,25,65.0,73.80999755859375,0.0379,-7.038622120426478,0.1999999999999999,5.0,0.3794007373046875,-0.0875653513099097
26Jan2026,P,20Feb2026,25,67.5,73.80999755859375,0.0379,-7.00088179244363,0.4249999999999999,13.0,0.3291082714843749,-0.1333350768381302
26Jan2026,P,20Feb2026,25,70.0,73.80999755859375,0.0379,-6.964514148272755,0.9000000000000001,104.0,0.3198310205078124,-0.2400820274066153
26Jan2026,P,20Feb2026,25,71.0,73.80999755859375,0.0379,-6.950329513280799,1.125,10.0,0.3110420458984374,-0.2913637098588191
26Jan2026,P,20Feb2026,25,72.0,73.80999755859375,0.0379,-6.936343271306059,1.4500000000000002,61.0,0.3088448022460937,-0.3520838762053965
26Jan2026,P,20Feb2026,25,72.5,73.80999755859375,0.0379,-6.929422828461486,1.6,22.0,0.3015206567382812,-0.3823613494417727
26Jan2026,P,20Feb2026,25,73.0,73.80999755859375,0.0379,-6.922549949173724,1.75,17.0,0.2856516748046874,-0.4130491728195692
26Jan2026,P,20Feb2026,25,75.0,73.80999755859375,0.0379,-6.895521276785804,2.8,4.0,0.2912668530273437,-0.5547409115221795
26Jan2026,P,20Feb2026,25,77.5,73.80999755859375,0.0379,-6.862731453962813,4.45,1.0,0.3007882421875,-0.7079400938271608
26Jan2026,P,27Feb2026,32,67.0,73.80999755859375,0.0379,-7.009369548708926,0.65,1.0,0.3823303955078124,-0.1733395074813026
26Jan2026,P,27Feb2026,32,72.0,73.80999755859375,0.0379,-6.937396049083837,1.625,1.0,0.3039620385742187,-0.3602526823002553
26Jan2026,P,27Feb2026,32,73.0,73.80999755859375,0.0379,-6.9236027269515015,2.025,1.0,0.3051827294921875,-0.4191498390641128
26Jan2026,P,27Feb2026,32,77.0,73.80999755859375,0.0379,-6.870256746246208,4.25,1.0,0.2876047802734374,-0.6610238489198496
26Jan2026,P,20Mar2026,53,60.0,73.80999755859375,0.0379,-7.122875939211125,0.3,5.0,0.4184628466796875,-0.0787806455504382
26Jan2026,P,20Mar2026,53,62.5,73.80999755859375,0.0379,-7.08205394469087,0.375,2.0,0.344733115234375,-0.0847613387390542
26Jan2026,P,20Mar2026,53,65.0,73.80999755859375,0.0379,-7.042833231537588,0.55,9.0,0.3090889404296875,-0.1180490394294515
26Jan2026,P,20Mar2026,53,67.5,73.80999755859375,0.0379,-7.005092903554742,0.875,24.0,0.2907785766601561,-0.1809895903076488
26Jan2026,P,20Mar2026,53,70.0,73.80999755859375,0.0379,-6.968725259383866,1.425,67.0,0.2749095947265625,-0.2706537448036228
26Jan2026,P,20Mar2026,53,72.5,73.80999755859375,0.0379,-6.933633939572597,2.2750000000000004,44.0,0.26367923828125,-0.3884979905246009
26Jan2026,P,20Mar2026,53,75.0,73.80999755859375,0.0379,-6.899732387896915,3.5,18.0,0.2600171655273438,-0.5224636303863018
26Jan2026,P,20Mar2026,53,77.5,73.80999755859375,0.0379,-6.866942565073924,5.2,1.0,0.2876047802734374,-0.6331163379864456
26Jan2026,P,17Apr2026,81,60.0,73.80999755859375,0.0379,-7.127087050322236,0.575,1.0,0.3889221264648437,-0.1023710922255178
26Jan2026,P,17Apr2026,81,62.5,73.80999755859375,0.0379,-7.086265055801981,0.625,20.0,0.3186103295898437,-0.1076249595804259
26Jan2026,P,17Apr2026,81,65.0,73.80999755859375,0.0379,-7.047044342648699,0.925,15.0,0.3059151440429687,-0.1556673801227408
26Jan2026,P,17Apr2026,81,70.0,73.80999755859375,0.0379,-6.972936370494978,1.925,35.0,0.2641675146484374,-0.2892105362357866
26Jan2026,P,17Apr2026,81,72.5,73.80999755859375,0.0379,-6.937845050683708,2.8,7.0,0.2544019873046875,-0.3899203389836219
26Jan2026,P,17Apr2026,81,75.0,73.80999755859375,0.0379,-6.903943499008026,4.0,7.0,0.247077841796875,-0.5027744831215025
26Jan2026,P,15May2026,109,55.0,73.80999755859375,0.0379,-7.218309538422977,0.425,1.0,0.4357966577148437,-0.0804887130960587
26Jan2026,P,15May2026,109,60.0,73.80999755859375,0.0379,-7.131298161433347,0.75,2.0,0.3483951879882812,-0.1069924758316125
26Jan2026,P,15May2026,109,62.5,73.80999755859375,0.0379,-7.090476166913092,1.075,3.0,0.3410710424804687,-0.1477106366393938
26Jan2026,P,15May2026,109,65.0,73.80999755859375,0.0379,-7.05125545375981,1.2999999999999998,3.0,0.2966378930664062,-0.1748993966820871
26Jan2026,P,15May2026,109,70.0,73.80999755859375,0.0379,-6.977147481606089,2.5,15.0,0.2692944165039062,-0.3048045765900169
26Jan2026,P,15May2026,109,72.5,73.80999755859375,0.0379,-6.942056161794818,3.4,11.0,0.2575757836914062,-0.3905022268306556
26Jan2026,P,15May2026,109,80.0,73.80999755859375,0.0379,-6.843616088981566,8.0,1.0,0.2707592456054687,-0.6531370559875591
26Jan2026,P,18Jun2026,143,65.0,73.80999755859375,0.0379,-7.056368945823303,1.825,16.0,0.3006661730957031,-0.198107613151238
26Jan2026,P,18Jun2026,143,67.5,73.80999755859375,0.0379,-7.018628617840456,2.375,36.0,0.2819896020507812,-0.2486664501156896
26Jan2026,P,18Jun2026,143,70.0,73.80999755859375,0.0379,-6.982260973669581,3.125,5.0,0.2766185620117187,-0.3161718196417733
26Jan2026,P,18Jun2026,143,80.0,73.80999755859375,0.0379,-6.848729581045058,8.35,1.0,0.2605054418945312,-0.6260087902832399
26Jan2026,P,18Sep2026,235,50.0,73.80999755859375,0.0379,-7.332569718227302,0.775,3.0,0.3986876538085938,-0.0730161012903871
26Jan2026,P,18Sep2026,235,67.5,73.80999755859375,0.0379,-7.032465125776963,3.5,1.0,0.2960275476074219,-0.2750112067424336
26Jan2026,P,18Dec2026,326,55.0,73.80999755859375,0.0379,-7.250945649534088,1.5499999999999998,2.0,0.3210517114257812,-0.1088304018746251
26Jan2026,P,18Dec2026,326,65.0,73.80999755859375,0.0379,-7.083891564870922,3.6,25.0,0.2959665130615234,-0.2372113292692262
26Jan2026,P,18Dec2026,326,70.0,73.80999755859375,0.0379,-7.0097835927172,5.1,51.0,0.2677685528564453,-0.3192748620585772
26Jan2026,P,15Jan2027,354,65.0,73.80999755859375,0.0379,-7.088102675982033,3.8,21.0,0.2881540911865233,-0.2359695493327857
26Jan2026,P,15Jan2027,354,85.0,73.80999755859375,0.0379,-6.819838689387353,13.9,20.0,0.2456740472412109,-0.6219211097187689
27Jan2026,C,06Feb2026,10,71.0,73.87000274658203,0.0377,-6.948878262408791,3.3,2.0,0.4096738720703125,0.7368034380881989
27Jan2026,C,06Feb2026,10,72.0,73.87000274658203,0.0377,-6.934892020434051,2.5250000000000004,35.0,0.3154365332031249,0.7043600207401697
27Jan2026,C,06Feb2026,10,73.0,73.87000274658203,0.0377,-6.921098698301716,1.75,5.0,0.3300848242187499,0.6037496554570161
27Jan2026,C,06Feb2026,10,74.0,73.87000274658203,0.0377,-6.9074930462459365,1.25,5.0,0.2858958129882812,0.5033239808676032
27Jan2026,C,06Feb2026,10,76.0,73.87000274658203,0.0377,-6.880824799163775,0.525,11.0,0.2846751220703124,0.2884897860861496
27Jan2026,C,06Feb2026,10,77.0,73.87000274658203,0.0377,-6.867752717596423,0.3,9.0,0.2934640966796874,0.2093216111978302
27Jan2026,C,13Feb2026,17,74.0,73.87000274658203,0.0377,-6.908540268468159,2.15,3.0,0.3686586572265625,0.5158541253497493
27Jan2026,C,13Feb2026,17,75.0,73.87000274658203,0.0377,-6.895117248136018,1.6000000000000003,3.0,0.3366765551757812,0.4409968314800466
27Jan2026,C,13Feb2026,17,77.0,73.87000274658203,0.0377,-6.868799939818645,0.925,1.0,0.3327703442382813,0.3024083742568916
27Jan2026,C,20Feb2026,24,45.0,73.87000274658203,0.0377,-7.406990094124231,29.8,8.0,1.43359658203125,0.9380783150361296
27Jan2026,C,20Feb2026,24,65.0,73.87000274658203,0.0377,-7.039265313998913,9.15,1.0,0.551762294921875,0.8394945195399006
27Jan2026,C,20Feb2026,24,70.0,73.87000274658203,0.0377,-6.965157341845192,4.75,4.0,0.3960021337890625,0.7274486960696552
27Jan2026,C,20Feb2026,24,71.0,73.87000274658203,0.0377,-6.950972706853236,4.25,19.0,0.3752503881835937,0.6864087788146479
27Jan2026,C,20Feb2026,24,72.0,73.87000274658203,0.0377,-6.936986464878496,3.55,5.0,0.3632876171875,0.6362427579534654
27Jan2026,C,20Feb2026,24,72.5,73.87000274658203,0.0377,-6.930066022033921,3.1500000000000004,141.0,0.3212958496093749,0.6173402778081871
27Jan2026,C,20Feb2026,24,73.0,73.87000274658203,0.0377,-6.92319314274616,2.925,14.0,0.3579165771484375,0.5800360165491526
27Jan2026,C,20Feb2026,24,74.0,73.87000274658203,0.0377,-6.909587490690381,2.35,38.0,0.3452213916015625,0.5208959167099484
27Jan2026,C,20Feb2026,24,75.0,73.87000274658203,0.0377,-6.89616447035824,1.85,85.0,0.3117744604492187,0.4526722836109614
27Jan2026,C,20Feb2026,24,76.0,73.87000274658203,0.0377,-6.88291924360822,1.4249999999999998,12.0,0.3361882788085937,0.3982462873407846
27Jan2026,C,20Feb2026,24,77.0,73.87000274658203,0.0377,-6.869847162040867,1.075,9.0,0.3117744604492187,0.3270408988424554
27Jan2026,C,20Feb2026,24,77.5,73.87000274658203,0.0377,-6.86337464753525,0.9,114.0,0.3024972094726562,0.2919487807531779
27Jan2026,C,20Feb2026,24,80.0,73.87000274658203,0.0377,-6.831625949220669,0.525,97.0,0.3125068749999999,0.1777886521334752
27Jan2026,C,27Feb2026,31,69.0,73.87000274658203,0.0377,-6.980593301519513,6.3,1.0,0.5666547241210937,0.6967037402467211
27Jan2026,C,27Feb2026,31,73.0,73.87000274658203,0.0377,-6.924240364968382,3.175,10.0,0.3510807080078124,0.5785733132337085
27Jan2026,C,27Feb2026,31,75.0,73.87000274658203,0.0377,-6.897211692580463,2.1,1.0,0.3335027587890625,0.4702436734705622
27Jan2026,C,20Mar2026,52,45.0,73.87000274658203,0.0377,-7.41117898301312,29.1,7.0,0.7246121289062499,0.9755006001307736
27Jan2026,C,20Mar2026,52,50.0,73.87000274658203,0.0377,-7.305818467355293,24.25,10.0,0.6543003320312502,0.9577867940853548
27Jan2026,C,20Mar2026,52,65.0,73.87000274658203,0.0377,-7.043454202887802,9.7,15.0,0.445318046875,0.8097683069124422
27Jan2026,C,20Mar2026,52,70.0,73.87000274658203,0.0377,-6.9693462307340805,5.550000000000001,18.0,0.3132392895507812,0.7121519771979794
27Jan2026,C,20Mar2026,52,72.5,73.87000274658203,0.0377,-6.934254910922811,3.9,20.0,0.2939523730468749,0.6074231241652152
27Jan2026,C,20Mar2026,52,75.0,73.87000274658203,0.0377,-6.900353359247129,2.55,153.0,0.2813792565917968,0.4843382349755125
27Jan2026,C,20Mar2026,52,77.5,73.87000274658203,0.0377,-6.8675635364241385,1.6,59.0,0.2775951147460937,0.3615984219487471
27Jan2026,C,20Mar2026,52,80.0,73.87000274658203,0.0377,-6.835814838109558,1.0,62.0,0.2766185620117187,0.2546621326877986
27Jan2026,C,20Mar2026,52,82.5,73.87000274658203,0.0377,-6.805043179442804,0.6000000000000001,25.0,0.2802806347656249,0.1734120028368606
27Jan2026,C,20Mar2026,52,85.0,73.87000274658203,0.0377,-6.775190216293123,0.55,5.0,0.3579165771484375,0.1757824052221329
27Jan2026,C,20Mar2026,52,87.5,73.87000274658203,0.0377,-6.746202679419871,0.375,7.0,0.364264169921875,0.1305523956652585
27Jan2026,C,20Mar2026,52,90.0,73.87000274658203,0.0377,-6.718031802453175,0.35,2.0,0.3864807446289062,0.1067212959791574
27Jan2026,C,20Mar2026,52,95.0,73.87000274658203,0.0377,-6.663964581182899,0.25,60.0,0.424810439453125,0.0727959182627026
27Jan2026,C,20Mar2026,52,115.0,73.87000274658203,0.0377,-6.47290934442019,0.075,47.0,0.51562984375,0.0158026692249225
27Jan2026,C,17Apr2026,80,60.0,73.87000274658203,0.0377,-7.127685799450228,14.05,1.0,0.4387263159179688,0.8760410344367197
27Jan2026,C,17Apr2026,80,72.5,73.87000274658203,0.0377,-6.9384437998117,4.449999999999999,1.0,0.2819896020507812,0.6065738824250989
27Jan2026,C,17Apr2026,80,75.0,73.87000274658203,0.0377,-6.904542248136018,3.15,22.0,0.2745433874511719,0.5041649821109667
27Jan2026,C,15May2026,108,70.0,73.87000274658203,0.0377,-6.977724008511858,7.3,2.0,0.3745179736328125,0.6630346399549762
27Jan2026,C,15May2026,108,75.0,73.87000274658203,0.0377,-6.908731137024907,4.0,5.0,0.2863840893554687,0.5207536216285162
27Jan2026,C,15May2026,108,77.5,73.87000274658203,0.0377,-6.875941314201916,2.975,3.0,0.2846751220703124,0.4363124567356662
27Jan2026,C,15May2026,108,80.0,73.87000274658203,0.0377,-6.844192615887335,2.125,4.0,0.2766185620117187,0.3518096582822204
27Jan2026,C,15May2026,108,85.0,73.87000274658203,0.0377,-6.783567994070901,1.075,2.0,0.2819896020507812,0.2219780395110879
27Jan2026,C,15May2026,108,90.0,73.87000274658203,0.0377,-6.7264095802309525,0.5,20.0,0.2827220166015625,0.1282260508081497
27Jan2026,C,15May2026,108,95.0,73.87000274658203,0.0377,-6.672342358960677,0.375,1.0,0.3559634716796874,0.1261437224541466
27Jan2026,C,15Jan2027,353,65.0,73.87000274658203,0.0377,-7.088484758443358,12.75,13.0,0.3065254895019531,0.7567950239585317
27Jan2026,C,15Jan2027,353,70.0,73.87000274658203,0.0377,-7.0143767862896365,10.25,5.0,0.3063423858642577,0.6737444042780445
27Jan2026,C,15Jan2027,353,75.0,73.87000274658203,0.0377,-6.945383914802685,7.55,6.0,0.2968820312499999,0.5866221690603981
27Jan2026,C,15Jan2027,353,80.0,73.87000274658203,0.0377,-6.880845393665114,5.15,4.0,0.2722240747070312,0.4889375305658819
27Jan2026,C,15Jan2027,353,85.0,73.87000274658203,0.0377,-6.820220771848679,3.6,2.0,0.2710033837890625,0.3987684954144171
27Jan2026,C,15Jan2027,353,90.0,73.87000274658203,0.0377,-6.76306235800873,2.55,1.0,0.2755199401855468,0.3231606737330675
27Jan2026,P,06Feb2026,10,69.0,73.87000274658203,0.0377,-6.977451634852847,1.1,50.0,0.5883830224609375,-0.2237521958585413
27Jan2026,P,06Feb2026,10,72.0,73.87000274658203,0.0377,-6.934892020434051,0.575,25.0,0.2866282275390625,-0.2789562774953951
27Jan2026,P,06Feb2026,10,74.0,73.87000274658203,0.0377,-6.9074930462459365,1.25,5.0,0.260749580078125,-0.4980959838848164
27Jan2026,P,06Feb2026,10,75.0,73.87000274658203,0.0377,-6.894070025913796,1.775,4.0,0.2539137109375,-0.6238574109034418
27Jan2026,P,13Feb2026,17,69.0,73.87000274658203,0.0377,-6.978498857075069,0.575,7.0,0.3881897119140625,-0.1902643910773757
27Jan2026,P,13Feb2026,17,70.0,73.87000274658203,0.0377,-6.964110119622969,0.675,17.0,0.3383855224609374,-0.2126036312484853
27Jan2026,P,13Feb2026,17,71.0,73.87000274658203,0.0377,-6.949925484631013,0.9,33.0,0.333014482421875,-0.2703534366480006
27Jan2026,P,13Feb2026,17,72.0,73.87000274658203,0.0377,-6.935939242656273,1.225,12.0,0.33399103515625,-0.3386583342487084
27Jan2026,P,13Feb2026,17,73.0,73.87000274658203,0.0377,-6.9221459205239375,1.575,71.0,0.3237372314453124,-0.4091871211780471
27Jan2026,P,20Feb2026,24,67.5,73.87000274658203,0.0377,-7.001524986016067,0.4499999999999999,4.0,0.3598696826171874,-0.146802832254119
27Jan2026,P,20Feb2026,24,70.0,73.87000274658203,0.0377,-6.965157341845192,0.85,73.0,0.3286199951171874,-0.2388082334072732
27Jan2026,P,20Feb2026,24,71.0,73.87000274658203,0.0377,-6.950972706853236,1.025,21.0,0.3420475952148437,-0.300168469694889
27Jan2026,P,20Feb2026,24,72.0,73.87000274658203,0.0377,-6.936986464878496,1.4,31.0,0.3181220532226562,-0.3499338362395836
