date,_TEMG001
03OCT2014,684
06OCT2014,626
07OCT2014,691
08OCT2014,732
09OCT2014,837
10OCT2014,825
13OCT2014,741
14OCT2014,706
15OCT2014,805
16OCT2014,751
17OCT2014,689
20OCT2014,782
21OCT2014,748
22OCT2014,778
23OCT2014,766
24OCT2014,677
27OCT2014,678
28OCT2014,646
29OCT2014,665
30OCT2014,641
31OCT2014,613
03NOV2014,711
04NOV2014,729
05NOV2014,634
06NOV2014,751
07NOV2014,697
10NOV2014,674
11NOV2014,689
12NOV2014,780
13NOV2014,800
14NOV2014,803
17NOV2014,792
18NOV2014,788
19NOV2014,722
20NOV2014,794
21NOV2014,719
24NOV2014,818
25NOV2014,863
26NOV2014,811
28NOV2014,672
01DEC2014,870
02DEC2014,787
03DEC2014,733
04DEC2014,741
05DEC2014,685
08DEC2014,840
09DEC2014,803
10DEC2014,771
11DEC2014,774
12DEC2014,864
15DEC2014,817
16DEC2014,844
17DEC2014,840
18DEC2014,761
19DEC2014,701
22DEC2014,716
23DEC2014,650
24DEC2014,585
26DEC2014,747
29DEC2014,729
30DEC2014,736
31DEC2014,801
02JAN2015,802
05JAN2015,855
06JAN2015,807
07JAN2015,742
08JAN2015,788
09JAN2015,847
12JAN2015,663
13JAN2015,716
14JAN2015,644
15JAN2015,709
16JAN2015,674
20JAN2015,728
21JAN2015,712
22JAN2015,743
23JAN2015,681
26JAN2015,729
27JAN2015,793
28JAN2015,832
29JAN2015,717
30JAN2015,716
02FEB2015,642
03FEB2015,629
04FEB2015,642
05FEB2015,725
06FEB2015,713
09FEB2015,670
10FEB2015,729
11FEB2015,777
12FEB2015,892
13FEB2015,776
17FEB2015,702
18FEB2015,701
19FEB2015,685
20FEB2015,625
23FEB2015,821
24FEB2015,790
25FEB2015,821
26FEB2015,839
27FEB2015,707
02MAR2015,686
03MAR2015,642
04MAR2015,626
05MAR2015,790
06MAR2015,721
09MAR2015,719
10MAR2015,726
11MAR2015,726
12MAR2015,708
13MAR2015,660
16MAR2015,640
17MAR2015,676
18MAR2015,694
19MAR2015,622
20MAR2015,589
23MAR2015,627
24MAR2015,612
25MAR2015,691
26MAR2015,644
27MAR2015,624
30MAR2015,636
31MAR2015,624
01APR2015,585
02APR2015,629
06APR2015,633
07APR2015,611
08APR2015,556
09APR2015,581
10APR2015,566
13APR2015,575
14APR2015,523
15APR2015,540
16APR2015,557
17APR2015,561
20APR2015,652
21APR2015,593
22APR2015,629
23APR2015,708
24APR2015,655
27APR2015,713
28APR2015,645
29APR2015,630
30APR2015,688
01MAY2015,598
04MAY2015,649
05MAY2015,606
06MAY2015,609
07MAY2015,669
08MAY2015,588
11MAY2015,542
12MAY2015,527
13MAY2015,519
14MAY2015,561
15MAY2015,513
18MAY2015,586
19MAY2015,531
20MAY2015,523
21MAY2015,585
22MAY2015,587
26MAY2015,575
27MAY2015,551
28MAY2015,523
29MAY2015,524
01JUN2015,485
02JUN2015,492
03JUN2015,483
04JUN2015,568
05JUN2015,492
08JUN2015,537
09JUN2015,583
10JUN2015,537
11JUN2015,569
12JUN2015,520
15JUN2015,542
16JUN2015,499
17JUN2015,514
18JUN2015,515
19JUN2015,480
22JUN2015,542
23JUN2015,504
24JUN2015,596
25JUN2015,540
26JUN2015,566
29JUN2015,638
30JUN2015,581
01JUL2015,553
02JUL2015,559
06JUL2015,536
07JUL2015,588
08JUL2015,623
09JUL2015,702
10JUL2015,612
13JUL2015,585
14JUL2015,588
15JUL2015,585
16JUL2015,580
17JUL2015,553
20JUL2015,737
21JUL2015,720
22JUL2015,706
23JUL2015,692
24JUL2015,606
27JUL2015,612
28JUL2015,558
29JUL2015,543
30JUL2015,606
31JUL2015,617
03AUG2015,663
04AUG2015,738
05AUG2015,734
06AUG2015,731
07AUG2015,689
10AUG2015,729
11AUG2015,744
12AUG2015,812
13AUG2015,697
14AUG2015,655
17AUG2015,651
18AUG2015,611
19AUG2015,642
20AUG2015,691
21AUG2015,685
24AUG2015,812
25AUG2015,807
26AUG2015,782
27AUG2015,822
28AUG2015,691
31AUG2015,680
01SEP2015,686
02SEP2015,710
03SEP2015,714
04SEP2015,650
08SEP2015,691
09SEP2015,703
10SEP2015,710
11SEP2015,610
14SEP2015,680
15SEP2015,658
16SEP2015,638
17SEP2015,665
18SEP2015,576
21SEP2015,685
22SEP2015,691
23SEP2015,597
24SEP2015,716
25SEP2015,664
28SEP2015,687
29SEP2015,752
30SEP2015,711
01OCT2015,775
02OCT2015,718
05OCT2015,695
06OCT2015,627
07OCT2015,658
08OCT2015,702
09OCT2015,650
12OCT2015,595
13OCT2015,598
14OCT2015,617
15OCT2015,620
16OCT2015,579
19OCT2015,662
20OCT2015,731
21OCT2015,674
22OCT2015,697
23OCT2015,737
26OCT2015,759
27OCT2015,753
28OCT2015,659
29OCT2015,694
30OCT2015,658
02NOV2015,581
03NOV2015,614
04NOV2015,571
05NOV2015,691
06NOV2015,571
09NOV2015,566
10NOV2015,660
11NOV2015,608
12NOV2015,574
13NOV2015,654
16NOV2015,619
17NOV2015,585
18NOV2015,616
19NOV2015,612
20NOV2015,522
23NOV2015,591
24NOV2015,577
25NOV2015,569
27NOV2015,465
30NOV2015,540
01DEC2015,584
02DEC2015,569
03DEC2015,624
04DEC2015,602
07DEC2015,542
08DEC2015,512
09DEC2015,557
10DEC2015,567
11DEC2015,639
14DEC2015,648
15DEC2015,593
16DEC2015,617
17DEC2015,530
18DEC2015,610
21DEC2015,626
22DEC2015,591
23DEC2015,609
24DEC2015,486
28DEC2015,571
29DEC2015,615
30DEC2015,567
31DEC2015,648
04JAN2016,660
05JAN2016,663
06JAN2016,671
07JAN2016,706
08JAN2016,644
11JAN2016,555
12JAN2016,554
13JAN2016,629
14JAN2016,669
15JAN2016,635
19JAN2016,696
20JAN2016,701
21JAN2016,781
22JAN2016,777
25JAN2016,770
26JAN2016,775
27JAN2016,756
28JAN2016,786
29JAN2016,670
01FEB2016,632
02FEB2016,619
03FEB2016,673
04FEB2016,689
05FEB2016,668
08FEB2016,689
09FEB2016,597
10FEB2016,625
11FEB2016,693
12FEB2016,613
16FEB2016,661
17FEB2016,650
18FEB2016,634
19FEB2016,562
22FEB2016,611
23FEB2016,617
24FEB2016,613
25FEB2016,595
26FEB2016,540
29FEB2016,555
01MAR2016,637
02MAR2016,546
03MAR2016,592
04MAR2016,610
07MAR2016,521
08MAR2016,489
09MAR2016,471
10MAR2016,517
11MAR2016,477
14MAR2016,461
15MAR2016,551
16MAR2016,555
17MAR2016,475
18MAR2016,495
21MAR2016,530
22MAR2016,511
23MAR2016,495
24MAR2016,538
28MAR2016,458
29MAR2016,537
30MAR2016,564
31MAR2016,530
01APR2016,491
04APR2016,569
05APR2016,498
06APR2016,500
07APR2016,570
08APR2016,455
11APR2016,508
12APR2016,481
13APR2016,522
14APR2016,501
15APR2016,498
18APR2016,579
19APR2016,570
20APR2016,513
21APR2016,570
22APR2016,526
25APR2016,540
26APR2016,563
27APR2016,551
28APR2016,709
29APR2016,700
02MAY2016,639
03MAY2016,608
04MAY2016,608
05MAY2016,684
06MAY2016,684
09MAY2016,617
10MAY2016,613
11MAY2016,547
12MAY2016,728
13MAY2016,607
16MAY2016,642
17MAY2016,595
18MAY2016,609
19MAY2016,522
20MAY2016,553
23MAY2016,628
24MAY2016,618
25MAY2016,611
26MAY2016,638
27MAY2016,573
31MAY2016,570
01JUN2016,515
02JUN2016,593
03JUN2016,485
06JUN2016,493
07JUN2016,515
08JUN2016,450
09JUN2016,509
10JUN2016,480
13JUN2016,533
14JUN2016,509
15JUN2016,463
16JUN2016,514
17JUN2016,509
20JUN2016,504
21JUN2016,490
22JUN2016,515
23JUN2016,500
24JUN2016,598
27JUN2016,608
28JUN2016,571
29JUN2016,530
30JUN2016,536
01JUL2016,510
05JUL2016,487
06JUL2016,486
07JUL2016,504
08JUL2016,493
11JUL2016,510
12JUL2016,476
13JUL2016,457
14JUL2016,526
15JUL2016,465
18JUL2016,543
19JUL2016,519
20JUL2016,532
21JUL2016,587
22JUL2016,514
25JUL2016,609
26JUL2016,623
27JUL2016,640
28JUL2016,588
29JUL2016,527
01AUG2016,550
02AUG2016,510
03AUG2016,513
04AUG2016,550
05AUG2016,582
08AUG2016,527
09AUG2016,515
10AUG2016,487
11AUG2016,519
12AUG2016,428
15AUG2016,506
16AUG2016,528
17AUG2016,471
18AUG2016,452
19AUG2016,454
22AUG2016,502
23AUG2016,484
24AUG2016,462
25AUG2016,517
26AUG2016,471
29AUG2016,448
30AUG2016,498
31AUG2016,434
01SEP2016,460
02SEP2016,430
06SEP2016,456
07SEP2016,503
08SEP2016,567
09SEP2016,537
12SEP2016,531
13SEP2016,569
14SEP2016,669
15SEP2016,676
16SEP2016,560
19SEP2016,614
20SEP2016,566
21SEP2016,545
22SEP2016,615
23SEP2016,595
26SEP2016,496
27SEP2016,475
28SEP2016,534
29SEP2016,581
30SEP2016,499
03OCT2016,484
04OCT2016,494
05OCT2016,451
06OCT2016,520
07OCT2016,474
10OCT2016,592
11OCT2016,644
12OCT2016,605
13OCT2016,571
14OCT2016,534
17OCT2016,517
18OCT2016,546
19OCT2016,527
20OCT2016,486
21OCT2016,474
24OCT2016,566
25OCT2016,609
26OCT2016,559
27OCT2016,509
28OCT2016,468
31OCT2016,459
01NOV2016,515
02NOV2016,533
03NOV2016,561
04NOV2016,528
07NOV2016,486
08NOV2016,463
09NOV2016,547
10NOV2016,590
11NOV2016,474
14NOV2016,585
15NOV2016,485
16NOV2016,528
17NOV2016,464
18NOV2016,418
21NOV2016,502
22NOV2016,469
23NOV2016,485
25NOV2016,390
28NOV2016,472
29NOV2016,457
30NOV2016,443
01DEC2016,479
02DEC2016,434
05DEC2016,451
06DEC2016,423
07DEC2016,457
08DEC2016,474
09DEC2016,517
12DEC2016,427
13DEC2016,510
14DEC2016,479
15DEC2016,480
16DEC2016,415
19DEC2016,498
20DEC2016,467
21DEC2016,438
22DEC2016,446
23DEC2016,411
27DEC2016,484
28DEC2016,451
29DEC2016,456
30DEC2016,486
03JAN2017,440
04JAN2017,424
05JAN2017,474
06JAN2017,496
09JAN2017,515
10JAN2017,447
11JAN2017,451
12JAN2017,453
13JAN2017,421
17JAN2017,464
18JAN2017,435
19JAN2017,433
20JAN2017,403
23JAN2017,489
24JAN2017,455
25JAN2017,524
26JAN2017,498
27JAN2017,443
30JAN2017,491
31JAN2017,543
01FEB2017,640
02FEB2017,511
03FEB2017,454
06FEB2017,558
07FEB2017,514
08FEB2017,679
09FEB2017,593
10FEB2017,541
13FEB2017,568
14FEB2017,570
15FEB2017,587
16FEB2017,519
17FEB2017,456
21FEB2017,562
22FEB2017,490
23FEB2017,528
24FEB2017,484
27FEB2017,550
28FEB2017,538
01MAR2017,661
02MAR2017,626
03MAR2017,561
06MAR2017,572
07MAR2017,521
08MAR2017,504
09MAR2017,558
10MAR2017,509
13MAR2017,517
14MAR2017,501
15MAR2017,537
16MAR2017,537
17MAR2017,492
20MAR2017,541
21MAR2017,617
22MAR2017,533
23MAR2017,533
24MAR2017,513
27MAR2017,532
28MAR2017,648
29MAR2017,609
30MAR2017,597
31MAR2017,543
03APR2017,538
04APR2017,548
05APR2017,593
06APR2017,507
07APR2017,506
10APR2017,522
11APR2017,605
12APR2017,479
13APR2017,565
17APR2017,491
18APR2017,485
19APR2017,537
20APR2017,563
21APR2017,450
24APR2017,550
25APR2017,602
26APR2017,558
27APR2017,529
28APR2017,526
01MAY2017,664
02MAY2017,662
03MAY2017,548
04MAY2017,580
05MAY2017,560
08MAY2017,617
09MAY2017,583
10MAY2017,561
11MAY2017,658
12MAY2017,672
15MAY2017,589
16MAY2017,571
17MAY2017,721
18MAY2017,633
19MAY2017,555
22MAY2017,568
23MAY2017,519
24MAY2017,523
25MAY2017,586
26MAY2017,539
30MAY2017,544
31MAY2017,542
01JUN2017,533
02JUN2017,559
05JUN2017,568
06JUN2017,577
07JUN2017,528
08JUN2017,487
09JUN2017,633
12JUN2017,721
13JUN2017,608
14JUN2017,585
15JUN2017,648
16JUN2017,578
19JUN2017,628
20JUN2017,558
21JUN2017,523
22JUN2017,569
23JUN2017,570
26JUN2017,571
27JUN2017,555
28JUN2017,543
29JUN2017,622
30JUN2017,530
03JUL2017,483
05JUL2017,540
06JUL2017,576
07JUL2017,508
10JUL2017,539
11JUL2017,487
12JUL2017,558
13JUL2017,608
14JUL2017,565
17JUL2017,596
18JUL2017,545
19JUL2017,630
20JUL2017,577
21JUL2017,508
24JUL2017,635
25JUL2017,625
26JUL2017,561
27JUL2017,705
28JUL2017,528
31JUL2017,625
01AUG2017,624
02AUG2017,734
03AUG2017,597
04AUG2017,530
07AUG2017,583
08AUG2017,584
09AUG2017,702
10AUG2017,697
11AUG2017,575
14AUG2017,561
15AUG2017,573
16AUG2017,560
17AUG2017,558
18AUG2017,530
21AUG2017,529
22AUG2017,567
23AUG2017,524
24AUG2017,547
25AUG2017,478
28AUG2017,521
29AUG2017,542
30AUG2017,569
31AUG2017,586
01SEP2017,568
05SEP2017,564
06SEP2017,529
07SEP2017,510
08SEP2017,526
11SEP2017,596
12SEP2017,620
13SEP2017,636
14SEP2017,550
15SEP2017,523
18SEP2017,545
19SEP2017,468
20SEP2017,639
21SEP2017,607
22SEP2017,644
25SEP2017,589
26SEP2017,591
27SEP2017,527
28SEP2017,524
29SEP2017,498
02OCT2017,492
03OCT2017,507
04OCT2017,498
05OCT2017,508
06OCT2017,474
09OCT2017,502
10OCT2017,484
11OCT2017,465
12OCT2017,481
13OCT2017,458
16OCT2017,546
17OCT2017,480
18OCT2017,476
19OCT2017,592
20OCT2017,475
23OCT2017,478
24OCT2017,421
25OCT2017,464
26OCT2017,493
27OCT2017,575
30OCT2017,609
31OCT2017,616
01NOV2017,563
02NOV2017,633
03NOV2017,623
06NOV2017,593
07NOV2017,513
08NOV2017,503
09NOV2017,562
10NOV2017,521
13NOV2017,480
14NOV2017,493
15NOV2017,515
16NOV2017,474
17NOV2017,432
20NOV2017,451
21NOV2017,499
22NOV2017,495
24NOV2017,424
27NOV2017,482
28NOV2017,488
29NOV2017,543
30NOV2017,493
01DEC2017,482
04DEC2017,467
05DEC2017,457
06DEC2017,460
07DEC2017,443
08DEC2017,402
11DEC2017,482
12DEC2017,409
13DEC2017,431
14DEC2017,406
15DEC2017,421
18DEC2017,509
19DEC2017,450
20DEC2017,434
21DEC2017,446
22DEC2017,388
26DEC2017,489
27DEC2017,432
28DEC2017,446
29DEC2017,451
02JAN2018,458
03JAN2018,450
04JAN2018,473
05JAN2018,480
08JAN2018,467
09JAN2018,461
10JAN2018,425
11JAN2018,464
12JAN2018,475
16JAN2018,490
17JAN2018,480
18JAN2018,505
19JAN2018,448
22JAN2018,506
23JAN2018,513
24JAN2018,544
25JAN2018,555
26JAN2018,495
29JAN2018,582
30JAN2018,560
31JAN2018,516
01FEB2018,593
02FEB2018,574
05FEB2018,585
06FEB2018,582
07FEB2018,550
08FEB2018,611
09FEB2018,636
12FEB2018,596
13FEB2018,526
14FEB2018,544
15FEB2018,636
16FEB2018,589
20FEB2018,580
21FEB2018,563
22FEB2018,539
23FEB2018,571
26FEB2018,646
27FEB2018,595
28FEB2018,617
01MAR2018,669
02MAR2018,589
05MAR2018,532
06MAR2018,517
07MAR2018,548
08MAR2018,491
09MAR2018,592
12MAR2018,621
13MAR2018,622
14MAR2018,534
15MAR2018,505
16MAR2018,478
19MAR2018,615
20MAR2018,488
21MAR2018,572
22MAR2018,590
23MAR2018,624
26MAR2018,613
27MAR2018,604
28MAR2018,597
29MAR2018,572
02APR2018,588
03APR2018,563
04APR2018,557
05APR2018,578
06APR2018,551
09APR2018,525
10APR2018,524
11APR2018,468
12APR2018,524
13APR2018,491
16APR2018,509
17APR2018,583
18APR2018,499
19APR2018,591
20APR2018,697
23APR2018,601
24APR2018,619
25APR2018,542
26APR2018,552
27APR2018,582
30APR2018,593
01MAY2018,617
02MAY2018,696
03MAY2018,559
04MAY2018,687
07MAY2018,713
08MAY2018,591
09MAY2018,591
10MAY2018,725
11MAY2018,674
14MAY2018,634
15MAY2018,597
16MAY2018,544
17MAY2018,511
18MAY2018,485
21MAY2018,545
22MAY2018,498
23MAY2018,534
24MAY2018,523
25MAY2018,518
29MAY2018,539
30MAY2018,522
31MAY2018,478
01JUN2018,570
04JUN2018,647
05JUN2018,601
06JUN2018,586
07JUN2018,555
08JUN2018,569
11JUN2018,571
12JUN2018,522
13JUN2018,561
14JUN2018,501
15JUN2018,536
18JUN2018,536
19JUN2018,597
20JUN2018,522
21JUN2018,548
22JUN2018,472
25JUN2018,605
26JUN2018,536
27JUN2018,505
28JUN2018,472
29JUN2018,453
02JUL2018,465
03JUL2018,449
05JUL2018,474
06JUL2018,496
09JUL2018,549
10JUL2018,482
11JUL2018,494
12JUL2018,519
13JUL2018,472
16JUL2018,473
17JUL2018,476
18JUL2018,461
19JUL2018,484
20JUL2018,444
23JUL2018,484
24JUL2018,505
25JUL2018,478
26JUL2018,547
27JUL2018,555
30JUL2018,573
31JUL2018,634
01AUG2018,730
02AUG2018,794
03AUG2018,625
06AUG2018,641
07AUG2018,660
08AUG2018,623
09AUG2018,737
10AUG2018,640
13AUG2018,638
14AUG2018,573
15AUG2018,620
16AUG2018,707
17AUG2018,712
20AUG2018,759
21AUG2018,703
22AUG2018,650
23AUG2018,680
24AUG2018,617
27AUG2018,689
28AUG2018,733
29AUG2018,781
30AUG2018,899
31AUG2018,834
04SEP2018,821
05SEP2018,776
06SEP2018,851
07SEP2018,771
10SEP2018,810
11SEP2018,801
12SEP2018,779
13SEP2018,860
14SEP2018,726
17SEP2018,801
18SEP2018,737
19SEP2018,743
20SEP2018,718
21SEP2018,688
24SEP2018,700
25SEP2018,674
26SEP2018,695
27SEP2018,775
28SEP2018,655
01OCT2018,724
02OCT2018,734
03OCT2018,803
04OCT2018,786
05OCT2018,771
08OCT2018,679
09OCT2018,655
10OCT2018,768
11OCT2018,845
12OCT2018,728
15OCT2018,651
16OCT2018,686
17OCT2018,627
18OCT2018,714
19OCT2018,655
22OCT2018,623
23OCT2018,695
24OCT2018,704
25OCT2018,704
26OCT2018,721
29OCT2018,762
30OCT2018,714
31OCT2018,738
01NOV2018,832
02NOV2018,850
05NOV2018,843
06NOV2018,722
07NOV2018,708
08NOV2018,699
09NOV2018,737
12NOV2018,855
13NOV2018,752
14NOV2018,879
15NOV2018,798
16NOV2018,679
19NOV2018,869
20NOV2018,912
21NOV2018,831
23NOV2018,804
26NOV2018,864
27NOV2018,829
28NOV2018,784
29NOV2018,775
30NOV2018,756
03DEC2018,756
04DEC2018,745
06DEC2018,820
07DEC2018,842
10DEC2018,833
11DEC2018,746
12DEC2018,677
13DEC2018,742
14DEC2018,738
17DEC2018,727
18DEC2018,690
19DEC2018,693
20DEC2018,831
21DEC2018,782
24DEC2018,785
26DEC2018,895
27DEC2018,873
28DEC2018,800
31DEC2018,794
02JAN2019,752
03JAN2019,906
04JAN2019,896
07JAN2019,821
08JAN2019,831
09JAN2019,784
10JAN2019,743
11JAN2019,672
14JAN2019,700
15JAN2019,687
16JAN2019,707
17JAN2019,669
18JAN2019,700
22JAN2019,725
23JAN2019,659
24JAN2019,700
25JAN2019,697
28JAN2019,696
29JAN2019,764
30JAN2019,738
31JAN2019,707
01FEB2019,611
04FEB2019,651
05FEB2019,664
06FEB2019,603
07FEB2019,638
08FEB2019,560
11FEB2019,570
12FEB2019,572
13FEB2019,556
14FEB2019,463
15FEB2019,478
19FEB2019,568
20FEB2019,593
21FEB2019,546
22FEB2019,537
25FEB2019,635
26FEB2019,514
27FEB2019,511
28FEB2019,496
01MAR2019,523
04MAR2019,571
05MAR2019,497
06MAR2019,471
07MAR2019,578
08MAR2019,515
11MAR2019,628
12MAR2019,660
13MAR2019,622
14MAR2019,648
15MAR2019,736
18MAR2019,705
19MAR2019,679
20MAR2019,666
21MAR2019,894
22MAR2019,819
25MAR2019,820
26MAR2019,767
27MAR2019,667
28MAR2019,596
29MAR2019,601
01APR2019,661
02APR2019,687
03APR2019,697
04APR2019,658
05APR2019,679
08APR2019,781
09APR2019,803
10APR2019,659
11APR2019,629
12APR2019,734
15APR2019,637
16APR2019,653
17APR2019,729
18APR2019,712
22APR2019,687
23APR2019,724
24APR2019,708
25APR2019,702
26APR2019,646
29APR2019,718
30APR2019,836
01MAY2019,832
02MAY2019,714
03MAY2019,655
06MAY2019,709
07MAY2019,741
08MAY2019,681
09MAY2019,797
10MAY2019,780
13MAY2019,859
14MAY2019,727
15MAY2019,664
16MAY2019,666
17MAY2019,615
20MAY2019,732
21MAY2019,627
22MAY2019,693
23MAY2019,801
24MAY2019,688
28MAY2019,640
29MAY2019,640
30MAY2019,675
31MAY2019,655
03JUN2019,742
04JUN2019,684
05JUN2019,658
06JUN2019,648
07JUN2019,714
10JUN2019,687
11JUN2019,660
12JUN2019,580
13JUN2019,613
14JUN2019,575
17JUN2019,538
18JUN2019,684
19JUN2019,582
20JUN2019,600
21JUN2019,554
24JUN2019,514
25JUN2019,547
26JUN2019,603
27JUN2019,602
28JUN2019,572
01JUL2019,615
02JUL2019,553
03JUL2019,507
05JUL2019,548
08JUL2019,608
09JUL2019,548
10JUL2019,566
11JUL2019,588
12JUL2019,499
15JUL2019,542
16JUL2019,512
17JUL2019,489
18JUL2019,536
19JUL2019,521
22JUL2019,584
23JUL2019,566
24JUL2019,525
25JUL2019,531
26JUL2019,529
29JUL2019,634
30JUL2019,656
31JUL2019,716
01AUG2019,812
02AUG2019,760
05AUG2019,819
06AUG2019,776
07AUG2019,683
08AUG2019,723
09AUG2019,649
12AUG2019,602
13AUG2019,790
14AUG2019,761
15AUG2019,684
16AUG2019,645
19AUG2019,718
20AUG2019,697
21AUG2019,662
22AUG2019,691
23AUG2019,816
26AUG2019,714
27AUG2019,654
28AUG2019,596
29AUG2019,704
30AUG2019,620
03SEP2019,639
04SEP2019,618
05SEP2019,723
06SEP2019,620
09SEP2019,693
10SEP2019,673
11SEP2019,850
12SEP2019,845
13SEP2019,810
16SEP2019,700
17SEP2019,667
18SEP2019,735
19SEP2019,703
20SEP2019,705
23SEP2019,643
24SEP2019,704
25SEP2019,656
26SEP2019,601
27SEP2019,602
30SEP2019,755
01OCT2019,800
02OCT2019,807
03OCT2019,772
04OCT2019,823
07OCT2019,817
08OCT2019,723
09OCT2019,716
10OCT2019,864
11OCT2019,932
14OCT2019,830
15OCT2019,802
16OCT2019,749
17OCT2019,721
18OCT2019,729
21OCT2019,879
22OCT2019,806
23OCT2019,805
24OCT2019,775
25OCT2019,803
28OCT2019,873
29OCT2019,893
30OCT2019,853
31OCT2019,895
01NOV2019,854
04NOV2019,887
05NOV2019,767
06NOV2019,752
07NOV2019,876
08NOV2019,785
11NOV2019,827
12NOV2019,821
13NOV2019,877
14NOV2019,842
15NOV2019,803
18NOV2019,906
19NOV2019,858
20NOV2019,903
21NOV2019,795
22NOV2019,739
25NOV2019,802
26NOV2019,763
27NOV2019,854
29NOV2019,686
02DEC2019,833
03DEC2019,859
04DEC2019,727
05DEC2019,790
06DEC2019,911
09DEC2019,869
10DEC2019,756
11DEC2019,749
12DEC2019,865
13DEC2019,876
16DEC2019,980
17DEC2019,889
18DEC2019,814
19DEC2019,780
20DEC2019,832
23DEC2019,921
24DEC2019,774
26DEC2019,1041
27DEC2019,1064
30DEC2019,1054
31DEC2019,964
02JAN2020,1213
03JAN2020,1112
06JAN2020,1054
07JAN2020,980
08JAN2020,1077
09JAN2020,1223
10JAN2020,1166
13JAN2020,1184
14JAN2020,1171
15JAN2020,1085
16JAN2020,1095
17JAN2020,1043
21JAN2020,1088
22JAN2020,1077
23JAN2020,1043
24JAN2020,1128
27JAN2020,1195
28JAN2020,1172
29JAN2020,1223
30JAN2020,1075
31JAN2020,1198
03FEB2020,1111
04FEB2020,1093
05FEB2020,1049
06FEB2020,1089
07FEB2020,1042
10FEB2020,1020
11FEB2020,981
12FEB2020,1059
13FEB2020,1044
14FEB2020,944
18FEB2020,1218
19FEB2020,1069
20FEB2020,1029
21FEB2020,1090
24FEB2020,1289
25FEB2020,1338
26FEB2020,1209
27FEB2020,1411
28FEB2020,1428
02MAR2020,1311
03MAR2020,1305
04MAR2020,1203
05MAR2020,1262
06MAR2020,1330
09MAR2020,1411
10MAR2020,1313
11MAR2020,1285
12MAR2020,1507
13MAR2020,1421
16MAR2020,1490
17MAR2020,1492
18MAR2020,1451
19MAR2020,1400
20MAR2020,1287
23MAR2020,1370
24MAR2020,1392
25MAR2020,1389
26MAR2020,1283
27MAR2020,1159
30MAR2020,1169
31MAR2020,1165
01APR2020,1173
02APR2020,1050
03APR2020,1042
06APR2020,1194
07APR2020,1212
08APR2020,1099
09APR2020,1143
13APR2020,1087
14APR2020,1295
15APR2020,1096
16APR2020,1151
17APR2020,1161
20APR2020,1095
21APR2020,1173
22APR2020,1017
23APR2020,1067
24APR2020,969
27APR2020,1033
28APR2020,954
29APR2020,1050
30APR2020,1181
01MAY2020,1163
04MAY2020,1032
05MAY2020,1122
06MAY2020,1079
07MAY2020,1039
08MAY2020,1126
11MAY2020,1142
12MAY2020,1176
13MAY2020,1132
14MAY2020,1065
15MAY2020,951
18MAY2020,1029
19MAY2020,956
20MAY2020,1013
21MAY2020,1031
22MAY2020,924
26MAY2020,1080
27MAY2020,988
28MAY2020,1115
29MAY2020,929
01JUN2020,987
02JUN2020,882
03JUN2020,1018
04JUN2020,952
05JUN2020,1114
08JUN2020,1128
09JUN2020,1341
10JUN2020,1395
11JUN2020,1495
12JUN2020,1272
15JUN2020,1231
16JUN2020,1301
17JUN2020,1221
18JUN2020,1138
19JUN2020,1242
22JUN2020,1282
23JUN2020,1436
24JUN2020,1337
25JUN2020,1192
26JUN2020,1240
29JUN2020,1165
30JUN2020,1185
01JUL2020,1224
02JUL2020,1266
06JUL2020,1330
07JUL2020,1278
08JUL2020,1288
09JUL2020,1388
10JUL2020,1195
13JUL2020,1566
14JUL2020,1408
15JUL2020,1400
16JUL2020,1285
17JUL2020,1126
20JUL2020,1251
21JUL2020,1227
22JUL2020,1161
23JUL2020,1478
24JUL2020,1352
27JUL2020,1205
28JUL2020,1180
29JUL2020,1186
30JUL2020,1337
31JUL2020,1692
03AUG2020,1646
04AUG2020,1446
05AUG2020,1391
06AUG2020,1534
07AUG2020,1677
10AUG2020,1583
11AUG2020,1504
12AUG2020,1504
13AUG2020,1612
14AUG2020,1370
17AUG2020,1372
18AUG2020,1359
19AUG2020,1481
20AUG2020,1481
21AUG2020,1676
24AUG2020,1665
25AUG2020,1635
26AUG2020,1568
27AUG2020,1693
28AUG2020,1568
31AUG2020,1897
01SEP2020,1900
02SEP2020,1935
03SEP2020,2123
04SEP2020,2071
08SEP2020,1963
09SEP2020,1791
10SEP2020,1816
11SEP2020,1791
14SEP2020,1713
15SEP2020,1762
16SEP2020,1660
17SEP2020,1709
18SEP2020,1711
21SEP2020,1703
22SEP2020,1608
23SEP2020,1545
24SEP2020,1585
25SEP2020,1573
28SEP2020,1572
29SEP2020,1446
30SEP2020,1539
01OCT2020,1496
02OCT2020,1495
05OCT2020,1406
06OCT2020,1517
07OCT2020,1436
08OCT2020,1386
09OCT2020,1402
12OCT2020,1699
13OCT2020,1583
14OCT2020,1431
15OCT2020,1382
16OCT2020,1325
19OCT2020,1397
20OCT2020,1380
21OCT2020,1289
22OCT2020,1406
23OCT2020,1341
26OCT2020,1436
27OCT2020,1336
28OCT2020,1482
29OCT2020,1483
30OCT2020,1545
02NOV2020,1405
03NOV2020,1441
04NOV2020,1471
05NOV2020,1641
06NOV2020,1427
09NOV2020,1463
10NOV2020,1349
11NOV2020,1341
12NOV2020,1391
13NOV2020,1146
16NOV2020,1215
17NOV2020,1176
18NOV2020,1145
